Review #,Brand,Variety,Style,Country,Stars,Top Ten
281,Mama,Oriental Kitchen Hot Spicy,Cup,Thailand,3,NA
280,Rhee Bros Assi,Rice Noodle Katsuo,Tray,South Korea,4,NA
279,Rhee Bros Assi,Rice Noodles Seafood,Tray,South Korea,3.75,NA
278,Fortune,Udon Mushroom,Pack,USA,3,NA
277,Vina Acecook,Oh! Ricey Beef Rice Noodles,Pack,Vietnam,4,NA
276,Wai Wai,Chili Paste Tom Yum,Pack,Thailand,3.25,NA
275,Mama,Cup Shrimp Tom Yum Flavor,Cup,Thailand,3.75,NA
274,Ve Wong,Kung Fu Artificial Soybean Paste,Pack,Taiwan,4,NA
273,Wai Wai,Minced Pork Tom Yum,Pack,Thailand,2.5,NA
272,Vina Acecook,Mi Lau Thai Artificial Chicken,Pack,Vietnam,3.5,NA
271,Paldo,South Korean Noodle Kimchi Flavor,Pack,South Korea,3.5,NA
270,Wu Mu,Dried Noodle With BBQ Pork,Pack,Taiwan,2,NA
269,Paldo,Spicy Shrimp Bowl,Bowl,South Korea,3.5,NA
268,Nissin,Cup Noodles Spicy Chile Chicken,Cup,USA,3.5,NA
267,Mama,Pork,Cup,Thailand,2,NA
266,Vina Acecook,Mi Lau Thai Shrimp,Pack,Vietnam,4,NA
265,Nissin,Cup Noodles Chicken,Cup,USA,3.5,NA
264,Vina Acecook,Hao Hao Sour Hot Shrimp,Pack,Vietnam,3.75,NA
263,Nissin,Chow Mein Kung Pao Chicken,Tray,USA,1.5,NA
262,Vina Acecook,Daily Beef Ball,Pack,Vietnam,3.75,NA
261,Vina Acecook,Oh! Ricey Chicken,Pack,Vietnam,3.75,NA
260,Nissin,Bowl Noodles Hot & Spicy Shrimp,Bowl,USA,3.5,NA
259,Vina Acecook,Mi Lau Thai Seafood,Pack,Vietnam,4,NA
258,Royal Umbrella,Tom Yum Shrimp,Cup,Thailand,3.25,NA
257,Nissin,Cup Noodles Beef,Cup,USA,3.5,NA
256,Nissin,Cup Noodles Shrimp,Cup,USA,3.5,NA
255,Mama,Oriental Kitchen Spicy Seafood,Cup,Thailand,3.75,NA
254,Vina Acecook,Daily Hot & Spicy Tom Yun,Pack,Vietnam,4,NA
253,Nongshim,Bowl Noodle Spicy Seafood,Bowl,USA,4.25,NA
252,Fortune,Udon Chicken,Pack,USA,3.25,NA
251,Fortune,Udon Beef,Pack,USA,3.5,NA
250,Wu Mu,Steamed Noodle Sesame Oil,Pack,Taiwan,3.75,NA
249,Unif,100 Artificial Spicy Beef,Pack,Taiwan,3.75,NA
248,Koka,Tomato,Pack,Singapore,4.75,NA
247,Myojo,Udon Mushroom,Pack,Japan,3,NA
246,Mama,Artificial Pork Jumbo,Pack,Thailand,3,NA
245,Six Fortune,Broad Noodles,Pack,South Korea,3.75,NA
244,Nissin,Karashi Mayo Yakisoba,Tray,Japan,4.75,NA
243,Myojo,Udon Hot & Spicy,Pack,Japan,4.5,NA
242,Fashion Foods,Tom Klong,Bowl,Thailand,2,NA
241,Fu Chang Chinese Noodle Company,Hot & Spicy Beef,Tray,USA,4,NA
240,Sanyo Foods,Aunt Mentaiko Durum Spaghetti,Bowl,Japan,4.5,NA
239,Ottogi,Ppushu Ppushu Sweet & Sour,Pack,South Korea,1.75,NA
238,Nissin,Chow Noodles Tomato Basil,Bowl,USA,4,NA
237,Koka,Spicy Seafood Marinara,Bowl,Singapore,3,NA
236,Koka,Spicy Sesame,Pack,Singapore,5,NA
235,Koka,Curry,Pack,Singapore,4.25,NA
234,Myojo,Udon Shrimp,Pack,Japan,3.75,NA
233,Koka,Tom Yum Rice Noodles,Bowl,Singapore,3.5,NA
232,Indomie,Mi Goreng Jumbo Beef,Pack,Indonesia,5,NA
231,Indomie,Onion Chicken,Pack,Indonesia,4.5,NA
230,Lucky Me!,Supreme Instant Mami Noodles With Free Crackers,Bowl,Philippines,3.75,NA
229,Myojo,Udon Chicken,Pack,Japan,3.75,NA
228,Vifon,Pho Ga Instant rice Noodle,Bowl,Vietnam,2,NA
227,Quickchow,Bihon Guisado Rice Noodle,Pack,Philippines,1.75,NA
226,Nissin,Chow Noodles Cheddar Cheese,Tray,USA,4,NA
225,Ottogi,Snack Ramyon,Pack,South Korea,3.75,NA
224,Mama,Instant Bowl Noodles Artificial Pork,Bowl,Thailand,2.75,NA
223,Koka,Laksa Singapura,Bowl,Singapore,4.25,NA
222,Myojo,Udon Crab,Pack,Japan,3,NA
221,Nissin,Top Ramen Beef,Pack,USA,3.75,NA
220,Wei Lih,Good Good Eat Super Ramen Original,Pack,Taiwan,3,NA
219,Six Fortune,Tom Yam Instant soup Noodle,Pack,South Korea,2.75,NA
218,Maruchan,Yakisoba Sweet & Sour Chicken,Tray,USA,3,NA
217,Samyang,Bowl Noodle Kimchi,Bowl,South Korea,4,NA
216,Maruchan,Instant Lunch Roast Chicken Flavor,Cup,USA,2.75,NA
215,Maruchan,Yakisoba Chicken,Tray,USA,2,NA
214,Maruchan,Yakisoba Teriyaki Beef,Tray,USA,2,NA
213,Nongshim,Bowl Noodle Spicy Artificial Lobster,Bowl,USA,4,NA
212,Maruchan,Yakisoba Roast chicken,Tray,USA,3.75,NA
211,Vina Acecook,Kingcook Tomato Sauce Pork,Tray,Vietnam,3.5,NA
210,Rocket Brand,Satoimo Noodles,Pack,China,2.5,NA
209,Nissin,Souper Meal Beef Flavor Minestrone,Bowl,USA,3,NA
208,Sao Tao,Ramen King Scallop Seafood,Pack,China,4.25,NA
207,Sapporo Ichiban,Original Flavor,Pack,USA,3.5,NA
206,Bon Go Jang,Deuchi Udon,Bowl,South Korea,3,NA
205,Sapporo Ichiban,Beef Flavor,Pack,USA,4.5,NA
204,Nongshim,Bowl Noodle Spicy Shrimp,Bowl,USA,2.5,NA
203,Nongshim,Bowl Noodle Hot & Spicy,Bowl,USA,2,NA
202,Nongshim,Bowl Noodle Cabbage Kimchi,Bowl,USA,3.25,NA
201,Nongshim,Bowl Noodle Beef Ginger,Bowl,USA,3.5,NA
200,Nongshim,Bowl Noodle Spicy Chicken,Bowl,USA,4.5,NA
199,Samyang,Chinese Soybean Paste,Pack,South Korea,2,NA
198,Shirakiku,Sanukiya Somen,Bowl,Japan,4.25,NA
197,Rhee Bros Assi,Rice Noodle With Spicy Flavored Soup,Tray,South Korea,2.25,NA
196,Nissin,Cup Noodles Pani Puri,Cup,India,1.5,NA
195,Myojo,Chukazanmai Served Cool Sesame Flavored Rice Vinegar Sesame,Pack,Japan,3,NA
194,Saigon Ve Wong,Kung Fu Instant Rice Noodles Artificial Chicken,Pack,Vietnam,3.5,NA
193,Boss,Shrimp Tom Yum Flavor,Bowl,Thailand,2.5,NA
192,Paldo,Soy Flavor Noodle,Pack,South Korea,4.25,NA
191,Wu Mu,Steamed Noodle Chinese Herbs,Pack,Taiwan,3.25,NA
190,Maggi,Perencah Tom Yam,Pack,Malaysia,2.9,NA
189,Nissin,Cup Noodles Manchurian,Cup,India,3,NA
188,Nongshim,Udon,Pack,South Korea,4,NA
187,Paldo,Hwa Ramyun Soy Peptide,Pack,South Korea,4,NA
186,Paldo,Teumsae Ramyun,Pack,South Korea,3.5,NA
185,Shirakiku,Sanukiya Udon,Bowl,Japan,3.75,NA
184,Myojo,Chukazanmai Soy Sauce,Pack,Japan,3.75,NA
183,Nissin,Bowl Noodles Hot & Spicy Chicken,Bowl,USA,2,NA
182,Myojo,Chukazanmai Soy Sauce chili Oil,Pack,Japan,3.25,NA
181,Kamfen,Noodle King Thin Wonton,Pack,China,2,NA
180,Myojo,Hyobanya No Yakisoba Sauce Flavor,Tray,Japan,4.75,NA
179,Mama,Kimchi,Pack,Thailand,3,NA
178,Mama,Oriental Style Clear Soup,Pack,Thailand,2,NA
177,Vifon,Hu Tieu Bo Kho An Lien Beef,Pack,Vietnam,3.75,NA
176,Paldo,Dosirac Pork,Tray,South Korea,4.125,NA
175,Samyang,Cold Ramen With Ponytail Radish,Pack,South Korea,3,NA
174,Lucky Me!,Sotanghon Artificial Chicken,Pack,Philippines,0.25,NA
173,Unif / Tung-I,Instant Bean Vermicelli Shrimp,Pack,Taiwan,1.5,NA
172,Mama,Flat Noodle Tom Yum,Pack,Thailand,3.75,NA
171,Samyang,Japanese Seafood Flavor Udon,Pack,South Korea,3.75,NA
170,Myojo,Chukazanmai Soybean Paste,Pack,Japan,3.5,NA
169,Samyang,Seafood Party,Pack,South Korea,2.25,NA
168,JFC,Japanese Style Noodle Fresh Udon,Bowl,Japan,3.75,NA
167,Wai Wai,Crab Instant Rice Vermicelli,Pack,Thailand,2.5,NA
166,Koyo,Garlic Pepper,Pack,USA,3.25,NA
165,Doll,Sesame Oil,Pack,Hong Kong,3.5,NA
164,Unif / Tung-I,Artificial Beef Flavor,Pack,Taiwan,3.75,NA
163,Vifon,Asian Style Instant Noodles Chicken,Pack,Vietnam,3.5,NA
162,Myojo,Chukazanmai Oriental,Pack,Japan,3.75,NA
161,Paldo,Green Tea Chlorella,Pack,South Korea,0,NA
160,Myojo,Ramen Desse Soy Sauce,Bowl,Japan,1.5,NA
159,Mama,Hot & Spicy,Pack,Thailand,1.75,NA
158,Mama,Jok Cup Porridge Artificial Pork,Cup,Thailand,2.5,NA
157,Nissin,Sotanghon,Cup,Philippines,2,NA
156,Maruchan,Instant Lunch Cajun Style With chili Piquin Shrimp,Cup,USA,3,NA
155,Lucky Me!,Pancit Canton,Pack,Philippines,4.75,NA
154,Nissin,Creamy Chicken,Cup,USA,1.75,NA
153,Sapporo Ichiban,Shrimp Flavor,Cup,USA,1.75,NA
152,Wu Mu,Steamed Noodle Garlic & Sesame Oil,Pack,Taiwan,4.5,NA
151,Shirakiku,Japanese Style Tokusen Miso,Pack,Japan,3,NA
150,Chorip Dong,Jjambbong Hot Spicy Seafood,Bowl,South Korea,4.25,NA
149,Maruchan,Akai Kitsune Udon,Bowl,Japan,4,NA
148,Myojo,Okinawa Soba,Pack,Japan,3.75,NA
147,Higashi,Nagasaki Sara Udon,Pack,Japan,5,NA
146,Mama,Pho Bo,Pack,Thailand,2.5,NA
145,Sakurai,Vegetarian Flavor,Pack,Japan,3.5,NA
144,Nongshim,Kimchi Ramyun,Pack,South Korea,3.5,NA
143,Mama,Mamy Chand Clear Soup,Pack,Thailand,2.75,NA
142,Nissin,Chow Mein Teriyaki Beef,Tray,USA,4.5,NA
141,Six Fortune,Seafood Flavor,Pack,South Korea,2.5,NA
140,Mama,Mi Goreng,Pack,Thailand,5,NA
139,Kamfen,Noodle King Beef,Pack,China,1.75,NA
138,Unif,100 Furong Shrimp,NA,Taiwan,3,NA
137,Nissin,Bowl Noodles Rich & Savory Chicken,Bowl,USA,1.75,NA
136,Mama,Shrimp Creamy Tom Yum,Pack,Thailand,5,NA
135,Unif / Tung-I,Fresh Shrimp,Pack,Taiwan,3.25,NA
134,Global Inspiration,Gyeong-Gi-Do Rice,Bowl,South Korea,2.25,NA
133,Baijia,Hot & Sour Rice Noodle,Pack,China,0,NA
132,Ve Wong,Artificial Peppered Beef,Pack,Taiwan,3.5,NA
131,Unif,100 Artificial Shallot Chicken,Pack,Taiwan,3.25,NA
130,Sapporo Ichiban,Miso Soybean Paste,Pack,Japan,3.5,NA
129,Nongshim,Mupama Tang Myun,Pack,South Korea,3.5,NA
128,Mama,Artificial PA-LO Duck,Pack,Thailand,0.1,NA
127,Vifon,Mi Chay Vegetarian,Pack,Vietnam,2.8,NA
126,Mama,Tom Yam Koong Rice Vermicelli,Pack,Thailand,1.5,NA
125,Shirakiku,Japanese Style Tokusen Karami,Pack,Japan,3,NA
124,Nissin,Yakisoba With Mayonnaise/Mustard Packet,Tray,Japan,5,NA
123,Wai Wai,Minced Pork Soeng Kreung,Pack,Thailand,3.7,NA
122,Doll,Shrimp Wonton,Pack,Hong Kong,4,NA
121,Ottogi,Bekse Curry,Pack,South Korea,4,NA
120,Samyang,Beef,Pack,South Korea,4,NA
119,Ve Wong,Artificial Pork & Chicken,Pack,Taiwan,3.4,NA
118,Paldo,Bibim Men,Pack,South Korea,3.75,NA
117,Ottogi,Ramyonsari,Pack,South Korea,4,NA
116,Mama,Nam Vang,Pack,Thailand,3.6,NA
115,Ottogi,Miso Ramyun,Pack,South Korea,2.8,NA
114,Samyang,Kimchi,Pack,South Korea,2.9,NA
113,Nongshim,Hooroorook,Pack,South Korea,4,NA
112,Ottogi,Jiajang Noodle,Pack,South Korea,3.75,NA
111,Ottogi,Odongtongmyon Seafood Spicy,Pack,South Korea,3.25,NA
110,Lucky Me!,Artificial Chicken,Pack,Philippines,1.5,NA
109,Mama,Pad Thai,Pack,Thailand,3.1,NA
108,Teriyaki Time,Ramen,Bowl,USA,2,NA
107,Ottogi,Pow Crunch Teriyaki,Pack,South Korea,1.1,NA
106,GreeNoodle,Tom Yum,Pack,Thailand,0.5,NA
105,Indomie,Special Fried Curly Noodle,Pack,Indonesia,5,2012 #1
104,Maruchan,Ramen Noodle Soup Chicken,Pack,USA,2,NA
103,Ve Wong,Vegetarian Flavor,Pack,Taiwan,3,NA
102,Indomie,Soto Mie,Pack,Indonesia,1.5,NA
101,Ve Wong,Artificial Sesame Chicken,Pack,Taiwan,4.25,NA
100,Unif / Tung-I,Artificial Chinese Beef,Pack,Taiwan,2.85,NA
99,Ve Wong,Kung Fu Artificial Onion,Pack,Taiwan,2.75,NA
98,Unif / Tung-I,Chah Chiang,Pack,Taiwan,2.5,NA
97,Saigon Ve Wong,Kung Fu Mi Tom Chua Sour Shrimp,Pack,Vietnam,2.5,NA
96,Saigon Ve Wong,Kung Fu Artificial Pork Flavor,Pack,Vietnam,3.75,NA
95,Wei Lih,Artificial Beef Flavor,Pack,Taiwan,1,NA
94,Mama,Artificial Chicken,Pack,Thailand,2.5,NA
93,Payless,Xtra Big Original Pancit Canton,Pack,Philippines,4.5,NA
92,Fashion Food,Tom Yum Seafood Creamy,Bowl,Thailand,2,NA
91,Binh Tay,Mi Chay Mushroom,Pack,Vietnam,2.75,NA
90,Long Kow,Crystal Noodle Six Kinds Of Mushrooms,Pack,China,2.3,NA
89,Unif,100 Artificial Stewed Pork Chop,Pack,Taiwan,3.2,NA
88,Paldo,South Korean Noodle Chicken,Pack,South Korea,3.25,NA
87,Wai Wai,Tom Yum Shrimp Cream Soup,Pack,Thailand,2.75,NA
86,Unif / Tung-I,Onion Flavor,Pack,Taiwan,3.65,NA
85,Nissin,Demae Ramen Sesame,Pack,Japan,3.75,NA
84,Samyang,Kalgug-Su Assorted Clam,Pack,South Korea,1.8,NA
83,Nissin,Demae Ramen Spicy Flavor,Pack,Japan,2,NA
82,Nissin,Demae Ramen Miso,Pack,Japan,2.75,NA
81,Unif / Tung-I,Artificial Spicy Beef,Pack,Taiwan,3.5,NA
80,Unif / Tung-I,Artificial Chicken,Pack,Taiwan,3.5,NA
79,Sapporo Ichiban,Kitsune Udon,Pack,Japan,3.25,NA
78,Nissin,Demae Ramen Seafood,Pack,Japan,2.5,NA
77,Nissin,Demae Ramen Prawn,Pack,Japan,3.25,NA
76,Indomie,Meatball Flavor,Pack,Indonesia,2.5,NA
75,Indomie,Mi Goreng Rendang,Pack,Indonesia,4.5,NA
74,Nissin,Demae Ramen Shoyu,Pack,Japan,4,NA
73,Nissin,Demae Ramen Five Spices Artificial Beef,Pack,Japan,3.5,NA
72,Nissin,Demae Ramen Tonkatsu Artificial Pork,Pack,Japan,3.5,NA
71,Nissin,Demae Ramen Satay,Pack,Japan,2.5,NA
70,Nissin,Demae Ramen XO Sauce Seafood,Pack,Japan,4,NA
69,Baijia,Spicy Fei- Chang Sweet Potato Noodle,Pack,China,1.75,NA
68,Wei Lih,Jah Jan Mien Instant Noodle With Fried Soybean Paste,Pack,Taiwan,4,NA
67,Maruchan,Ramen Noodle Soup Lime Chili Shrimp,Pack,USA,2,NA
66,Maruchan,Ramen Noodle Soup Pork,Pack,USA,4,NA
65,Nissin,Top Ramen Oriental,Pack,USA,2.5,NA
64,Sapporo Ichiban,Chicken Flavor,Pack,USA,3.5,NA
63,Nissin,Souper Meal Chicken Flavor With Vegetable Medley,Bowl,Japan,3,NA
62,Maggi,Rice Noodle Mania Lemon Masala,Pack,India,1.5,NA
61,Maggi,2 Minute Noodles Curry,Pack,India,2.5,NA
60,Maggi,Vegetable Atta Noodles Masala,Pack,India,2,NA
59,Maggi,Chinese Noodles Lemon Chicken Flavor,Pack,India,3.5,NA
58,Ve Wong,A-One Bun Tom Shrimp,Pack,Taiwan,3,NA
57,Doll,Instant Fried Noodles With Chili Sauce,Tray,Hong Kong,3,NA
56,Doll,Instant Noodles With Sesame Oil & Soup Base,Pack,Hong Kong,1,NA
55,Hua Feng Noodle Expert,Favoury Pork Flavor,Pack,China,1,NA
54,Hua Feng Noodle Expert,Spicy Seafood Flavor,Pack,China,3,NA
53,Indomie,Chicken,Cup,Indonesia,2,NA
52,Indomie,Chicken Curry,Pack,Indonesia,4,NA
51,Indomie,Curly Noodles With Grilled Chicken,Pack,Indonesia,5,NA
50,Indomie,Mi Goreng,Pack,Indonesia,5,NA
49,Indomie,Mi Goreng Pedas Hot,Pack,Indonesia,4.5,NA
48,Indomie,Shrimp Flavor,Pack,Indonesia,3,NA
47,Indomie,Mi Goreng Jumbo Barbecue Chicken,Pack,Indonesia,5,2012 #2
46,Indomie,Mi Goreng Jumbo Meatball,Pack,Indonesia,3,NA
45,Indomie,Mi Goreng Sate,Pack,Indonesia,5,"
"
44,Indomie,Special Chicken,Pack,Indonesia,4.25,NA
43,Kim Ve Wong,Jaopai Series: Vegetarian Instant Noodles,Bowl,Taiwan,0,NA
42,Ve Wong,Kung-Fu Chicken Flavor,Pack,Vietnam,2.75,NA
41,Little Cook,Pork Mustard Stem,Bowl,Thailand,0.5,NA
40,Lucky Me!,Pancit Canton Chili Mansi,Pack,Philippines,3,NA
39,Lucky Me!,Supreme Bulalo Flavor,Bowl,Philippines,3,NA
38,Lucky Me!,Pancit Canton Citrus Flavor,Pack,Philippines,3,NA
37,Lucky Me!,Pancit Canton Hot Chili Flavor,Pack,Philippines,3,NA
36,Lucky Me!,Itnok,Pack,Philippines,3,NA
35,Mama,Chand Clear Soup,Pack,Thailand,3,NA
34,Maruchan,Ramen Noodle Soup Shrimp,Pack,USA,2,NA
33,Koka,Mi Hai Tom Prawn,Pack,Singapore,3.75,NA
32,Koka,Mi Hai Cua Crab Flavor,Pack,Singapore,3.5,NA
31,Myojo,Ippeichan Yakisoba,Tray,Japan,4,2013 #6
30,Myojo,Special Duck,Pack,Japan,1,NA
29,Mee Jang,Tom Yum Shrimp,Bowl,Thailand,3.5,NA
28,Nissin,Chikin Ramen,Pack,Japan,5,NA
27,Nissin,Demae Ramen Curry Flavor,Pack,Japan,4,NA
26,Nissin,Soba Noodles With Mayo Mustard Squirt,Pack,Japan,4,NA
25,Nissin,Demae Ramen Spicy Flavor,Pack,Japan,3,NA
24,Nissin,Demae Ramen Spicy Seafood With Chili Pepper,Pack,Japan,2,NA
23,Nissin,Top Ramen Creamy Chicken,Pack,USA,4.5,NA
22,Nongshim,Ansungtangmyun Noodle Soup,Pack,South Korea,3.75,NA
21,Nongshim,Champong Oriental Noodles,Pack,South Korea,4,NA
20,Nongshim,Neoguri (Seafood'n'Spicy),Pack,South Korea,3.5,NA
19,Nongshim,Shin Ramyun,Pack,South Korea,4,NA
18,Ottogi,Jin Ramen (Hot Taste),Pack,South Korea,3.5,NA
17,Quickchow,Pancit Palabok,Pack,Philippines,2.5,NA
16,Samyang,Kalgug-Su (Spicy),Pack,South Korea,3.5,NA
15,Samyang,Pojangmacha U-dong,Pack,South Korea,2.5,NA
14,Samyang,Hot,Pack,South Korea,3.5,NA
13,Sapporo Ichiban,Chow Mein,Pack,Japan,5,2012 #4
12,Sapporo Ichiban,Shrimp Flavor,Pack,Japan,2.5,NA
11,Six Fortune,Chicken Flavor Instant Soup Noodle,Pack,South Korea,2,NA
10,Smack,Vegetable Beef,Pack,USA,1.5,NA
9,Sutah,Cup Noodle,Cup,South Korea,2,NA
8,Tung-I,Chinese Beef Instant Rice Noodle,Pack,Taiwan,3,NA
7,Ve Wong,Mushroom Pork,Pack,Vietnam,1,NA
6,Vifon,Nam Vang,Pack,Vietnam,2.5,NA
5,Vifon,"Hu Tiu Nam Vang [""Phnom Penh"" style] Asian Style Instant Rice Noodles",Bowl,Vietnam,3.5,NA
4,Wai Wai,Oriental Style Instant Noodles,Pack,Thailand,1,NA
3,Wai Wai,Tom Yum Shrimp,Pack,Thailand,2,NA
2,Wai Wai,Tom Yum Chili Flavor,Pack,Thailand,2,NA
1,Westbrae,Miso Ramen,Pack,USA,0.5,NA
